#Version: 0.11
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 6/13/2014
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID","remarks"
"manifestation","character","0","fna_gloss_final_20130517","0a3f2715-8e04-4965-bb05-2b4bf2437b95","active"
"many","quantity","0","fna_gloss_final_20130517","98d67492-1430-43a9-887b-a9c7d4a01595","active"
"many_stemmed","architecture","0","fna_gloss_final_20130517","94362c15-5deb-467c-a233-374c793c9842","active"
"marcescent","condition","0","fna_gloss_final_20130517","020fd271-c2dd-438d-929e-ef4f5c29ba02","active"
"margin","structure","0","fna_gloss_final_20130517","d39ff35b-0923-4115-803d-e6c73e2fabfb","active"
"marginal","position","0","fna_gloss_final_20130517","d3fcecfc-3a7d-437a-ab94-701d3fe72c2d","active"
"maroon","coloration","0","fna_gloss_final_20130517","647df963-4d23-4d5b-93ab-bc2415ce164c","active"
"masculine","reproduction","0","fna_gloss_final_20130517","769c421f-b16b-41f9-bc1d-51164af20685","active"
"massula","structure","0","fna_gloss_final_20130517","7605b008-ceab-4c15-91a5-3676f89cdb60","active"
"massulae","structure","0","fna_gloss_final_20130517","15edee12-08cb-4535-bdf3-56849d088244","active"
"matlike","growth_form","0","fna_gloss_final_20130517","a24c96d8-efdc-11e2-b45f-0026b9326338","active"
"matted","growth_form","0","fna_gloss_final_20130517","360f8d56-66de-49e4-8374-7b93b0ef1e22","active"
"maturation","character","0","fna_gloss_final_20130517","8a4ea9ba-5d87-46a5-8626-bcc144aff550","active"
"mature","life_cycle","0","fna_gloss_final_20130517","a24cb578-efdc-11e2-b45f-0026b9326338","active"
"maturing","life_cycle","0","fna_gloss_final_20130517","a24cd68e-efdc-11e2-b45f-0026b9326338","active"
"maturity","life_cycle","0","fna_gloss_final_20130517","a24cf86c-efdc-11e2-b45f-0026b9326338","active"
"mealy","pubescence","0","fna_gloss_final_20130517","65495160-0d1e-4b93-8940-9f1374452dc3","active"
"mealy","texture","0","fna_gloss_final_20130517","308dedd6-6564-4f30-9529-fff67103cf6a","active"
"medial","position","0","fna_gloss_final_20130517","e4c75f01-b8f9-4cda-bebc-f978aa97ae61","active"
"median","position","0","fna_gloss_final_20130517","eafcfd87-1a15-4e44-96f6-0a1e41b85984","active"
"medullose","texture","0","fna_gloss_final_20130517","a85d37a9-41db-479e-a360-79b3cbbf748f","active"
"megagametophyte","structure","0","fna_gloss_final_20130517","840f2d81-14c8-42b5-b646-c0c963acfbdc","active"
"megaphyll","structure","0","fna_gloss_final_20130517","c26c826a-30d6-494e-a2f1-05540465c9fc","active"
"megaphyllous","architecture","0","fna_gloss_final_20130517","13eedcaa-0da2-4a36-acc3-4855cda930c5","active"
"megasporangia","structure","0","fna_gloss_final_20130517","39beb98a-e588-4996-8a2d-57c9967dc8ab","active"
"megasporangium","structure","0","fna_gloss_final_20130517","da70408e-c99f-42c6-a6bf-4f8c9de3d53d","active"
"megaspore","structure","0","fna_gloss_final_20130517","c91d751f-04ab-4119-bb93-08ec419e0516","active"
"megasporocarp","structure","0","fna_gloss_final_20130517","f34d344d-17cf-4ccd-a53e-98c200476e70","active"
"megasporophyll","structure","0","fna_gloss_final_20130517","2ce3e98c-69db-4e7a-9e29-bbf8ee668471","active"
"megastrobili","structure","0","fna_gloss_final_20130517","a116a573-2ca8-4bda-b3e7-d0d89e6e2107","active"
"megastrobilus","structure","0","fna_gloss_final_20130517","65823668-1ae4-47a9-bf43-b24f8a6f0e1e","active"
"membranaceous","texture","0","fna_gloss_final_20130517","132e72f8-a77f-4507-9415-752e01f77e3b","active"
"membrane","structure","0","fna_gloss_final_20130517","b0ad7793-ca00-40d6-9e0c-437e043dc264","active"
"meniscoid","shape","0","fna_gloss_final_20130517","d7fc238b-884e-4424-9a3e-01135f51b633","active"
"menta","structure","0","fna_gloss_final_20130517","1d7ed204-94c8-4a0a-a6b2-556862ac92bf","active"
"mentum","structure","0","fna_gloss_final_20130517","2afde606-aca5-41ab-8ad4-cd80d4dc398d","active"
"mericarp","structure","0","fna_gloss_final_20130517","b7716ed7-a73f-44af-bcbf-1e78885444bd","active"
"merous","architecture","0","fna_gloss_final_20130517","a1f043ba-efdc-11e2-b45f-0026b9326338","active"
"mesocarp","structure","0","fna_gloss_final_20130517","f00ffde0-ba8e-4ff7-9659-4170fc3b4332","active"
"mesochilium","structure","0","fna_gloss_final_20130517","d6237960-1e0e-4c40-943a-49b999eeac8b","active"
"microgametophyte","structure","0","fna_gloss_final_20130517","75acdf19-90ff-4e85-86c0-1d41b6031a57","active"
"microphyll","structure","0","fna_gloss_final_20130517","f5132d85-d6bb-4a70-8442-cbf2b605023d","active"
"microphyllous","architecture","0","fna_gloss_final_20130517","a4534c52-79be-47ac-bf00-03caa023fdae","active"
"micropyle","structure","0","fna_gloss_final_20130517","bdeac71b-b77a-4558-8008-fcb5247508ff","active"
"microscopic","size","0","fna_gloss_final_20130517","a24f0a9e-efdc-11e2-b45f-0026b9326338","active"
"microsporangia","structure","0","fna_gloss_final_20130517","067d82bc-0218-4f34-b021-f1c3acadd136","active"
"microsporangium","structure","0","fna_gloss_final_20130517","81a13c43-469f-4abf-ae84-a2e758b71fa3","active"
"microspore","structure","0","fna_gloss_final_20130517","9037b0e8-67e4-437d-a207-420405a07d9d","active"
"microsporocarp","structure","0","fna_gloss_final_20130517","bb985e59-bdaf-4e44-b8a5-af7033e6b5c9","active"
"microsporophyll","structure","0","fna_gloss_final_20130517","7ce33409-90c4-432b-90ac-babf812fe0ce","active"
"microstrobilus","structure","0","fna_gloss_final_20130517","ebda7bb0-bb12-4160-bbc6-a5edc4fb316c","active"
"mid","position","0","fna_gloss_final_20130517","6f8fd758-94ae-4b5f-9505-d9a65cb82e51","active"
"middle","position","0","fna_gloss_final_20130517","ab00c922-b162-4aa8-a230-c7f5fbd44dcb","active"
"midlength","position","0","fna_gloss_final_20130517","a24f4bd0-efdc-11e2-b45f-0026b9326338","active"
"midnerve","structure","0","fna_gloss_final_20130517","30c40ba8-2c25-4f78-9905-27d5c4ecf8bc","active"
"midrib","structure","0","fna_gloss_final_20130517","202c0000-3b32-450c-9cf5-cbbf7e8a0d8d","active"
"midvein","structure","0","fna_gloss_final_20130517","006a1819-4411-4fec-a932-86d4d8e40c98","active"
"milky","coloration","0","fna_gloss_final_20130517","a24f6944-efdc-11e2-b45f-0026b9326338","active"
"miniature","size","0","fna_gloss_final_20130517","a24f8b36-efdc-11e2-b45f-0026b9326338","active"
"minute","size","0","fna_gloss_final_20130517","49146e9c-32db-4211-adff-2f8f076b73d3","active"
"mitre_shaped","shape","0","fna_gloss_final_20130517","55ba259b-e4f1-4deb-9cdb-ab4f59afed6b","active"
"mitriform","shape","0","fna_gloss_final_20130517","50c87832-8cfc-470c-a525-05bd50cb198c","active"
"mixed","arrangement","0","fna_gloss_final_20130517","a24fc6dc-efdc-11e2-b45f-0026b9326338","active"
"mixed_craspedodromous","architecture","0","fna_gloss_final_20130517","4a3d4c89-665f-4cc4-8984-a389110fdddf","active"
"modified","development","0","fna_gloss_final_20130517","a2b2ecc6-efdc-11e2-b45f-0026b9326338","active"
"moistened","condition","0","fna_gloss_final_20130517","a24ff65c-efdc-11e2-b45f-0026b9326338","active"
"monadal","arrangement","0","fna_gloss_final_20130517","7a896d94-0b79-40a8-b7a6-9b8b9fae9f26","active"
"moniliform","shape","0","fna_gloss_final_20130517","37cf8f8f-8494-4913-be45-14a929e64549","active"
"monocarpic","reproduction","0","fna_gloss_final_20130517","5355f3e9-008e-4ee2-9c07-f74d80dffb3b","active"
"monochasia","structure","0","fna_gloss_final_20130517","317b9221-6452-4027-ba2c-cdbe8cc7cb0d","active"
"monochasiate","architecture","0","fna_gloss_final_20130517","b2eecc4f-405d-403c-9788-1960f3d0a9eb","active"
"monochasiform","architecture","0","fna_gloss_final_20130517","bd2c2ea4-1511-479e-9c79-d567a3d2d6d6","active"
"monochasium","structure","0","fna_gloss_final_20130517","ef098a30-8390-46b6-bf5a-3cce983dda47","active"
"monochasium_like","architecture","0","fna_gloss_final_20130517","1a7ad5ec-a87d-441a-ba68-23aaef288dcf","active"
"monochlamydeous","architecture","0","fna_gloss_final_20130517","d67d17a8-1c43-439b-b5da-b3a0ddb32e14","active"
"monoclinous","reproduction","0","fna_gloss_final_20130517","1bef1a27-36d6-483f-801e-51e655bd697a","active"
"monoecious","reproduction","0","fna_gloss_final_20130517","e9cd8c32-83e1-4003-b4f0-109ea5a6c1c3","active"
"monolete","architecture","0","fna_gloss_final_20130517","b42a80c4-e917-4e29-8d43-e962ca77682f","active"
"monomorphic","architecture","0","fna_gloss_final_20130517","f4a2e8ac-0171-4f16-8402-9915bd039908","active"
"monopodial","architecture","0","fna_gloss_final_20130517","84e0b4e0-1fbd-4a88-b878-6ed9a69b717d","active"
"morphic","architecture","0","fna_gloss_final_20130517","a1f07088-efdc-11e2-b45f-0026b9326338","active"
"morphology","character","0","fna_gloss_final_20130517","a2e88278-efdc-11e2-b45f-0026b9326338","active"
"motile","fixation","0","fna_gloss_final_20130517","4d51fac3-d77e-4a11-8453-4ba96606033d","active"
"mottled","coloration","0","fna_gloss_final_20130517","80c1d776-a299-4dba-b44a-e578d6f20b01","active"
"mounding","growth_form","0","fna_gloss_final_20130517","0bb9d2fa-40c7-4070-bba6-b8bf5923b5da","active"
"moundlike","shape","0","fna_gloss_final_20130517","fd963ae0-80fa-4291-a640-4f67646c5018","active"
"mound_shaped","shape","0","fna_gloss_final_20130517","7dfabed5-a343-496e-aa5c-b06b7d73d5e3","active"
"mucilage","structure","0","fna_gloss_final_20130517","2e237381-ac50-440b-99f2-eb4179755518","active"
"mucilaginous","coating","0","fna_gloss_final_20130517","970739c2-f097-4e0c-a822-8d46d13d8076","active"
"mucous","coating","0","fna_gloss_final_20130517","7a779089-bb39-4d9c-9e8b-d585d6a38bc1","active"
"mucro","structure","0","fna_gloss_final_20130517","c8fdc1f2-3fb0-4519-ba0b-e8d41d8ea5b6","active"
"mucronate","shape","0","fna_gloss_final_20130517","2b0b55f4-3d8d-44d8-ad15-b3e6e93d906b","active"
"mucrones","structure","0","fna_gloss_final_20130517","91dcf567-53c8-4d06-8425-7058bf2aedf6","active"
"mucronulate","shape","0","fna_gloss_final_20130517","f70365f8-d81d-4028-8501-c06f88821b10","active"
"mucros","structure","0","fna_gloss_final_20130517","a9869109-7f62-4aff-828a-b69fe3770fcd","active"
"multibracteate","architecture","0","fna_gloss_final_20130517","a251a43e-efdc-11e2-b45f-0026b9326338","active"
"multicellular","architecture","0","fna_gloss_final_20130517","5f046e8b-0c55-4086-b36d-5215d18496ec","active"
"multiciliate","architecture","0","fna_gloss_final_20130517","553821b5-334b-4a93-bb69-c733a1a7af01","active"
"multicipital","architecture","0","fna_gloss_final_20130517","86ad5af7-8561-47a2-a898-2ca44201067e","active"
"multicolored","coloration","0","fna_gloss_final_20130517","a251f8ee-efdc-11e2-b45f-0026b9326338","active"
"multiple","quantity","0","fna_gloss_final_20130517","a2521a0e-efdc-11e2-b45f-0026b9326338","active"
"multiple fruit","structure","0","fna_gloss_final_20130517","bf3f5da4-5b0b-4fa7-a8cd-112f4c8b06f8","active"
"multitoothed","shape","0","fna_gloss_final_20130517","9c11653d-5d11-4ad0-a0d1-3d835bb6acef","active"
"muricate","relief","0","fna_gloss_final_20130517","b6b0ecc0-5de5-47a2-80a9-d7a42534a27a","active"
"muriculate","relief","0","fna_gloss_final_20130517","538c03f2-5c5b-47ab-a8d9-691bfaf38a06","active"
"muriform","arrangement","0","fna_gloss_final_20130517","52a6a903-9965-4373-bd6b-7dcba3000760","active"
"muscariform","shape","0","fna_gloss_final_20130517","9bcb275d-8a45-42b0-804a-452cf5e62198","active"
"mushroom_shaped","shape","0","fna_gloss_final_20130517","f81501fa-330e-4744-8795-a99f318e9001","active"
"muticous","shape","0","fna_gloss_final_20130517","5e0a94fd-f1d5-455c-b33b-dc152c2fbba8","active"
"naked","architecture","0","fna_gloss_final_20130517","c72ac3c7-57be-4f10-b7e0-d217781eec22","active"
"napiform","shape","0","fna_gloss_final_20130517","923651ac-b3e7-4481-b60c-80fb40ecf9e0","active"
"narrow","width","0","fna_gloss_final_20130517","244509ce-cfe0-493c-b264-259662478b50","active"
"narrowed","shape","0","fna_gloss_final_20130517","30a42c4d-b78d-44e6-a1c4-54b2e551e001","active"
"narrower","width","0","fna_gloss_final_20130517","ca62e577-b42c-44fd-9a93-f1157bdf892c","active"
"narrowing","width","0","fna_gloss_final_20130517","f771b10a-e9e7-47c4-9755-e277961e0dea","active"
"navicular","shape","0","fna_gloss_final_20130517","b7b731ea-65e9-4596-a12c-113b30def4a2","active"
"near_bald","pubescence","0","fna_gloss_final_20130517","f3cabee2-d942-462e-8931-8bb8229beeec","active"
"neck","structure","0","fna_gloss_final_20130517","dc635dfe-494e-494f-9e80-0280dbdbf64f","active"
"necklike","shape","0","fna_gloss_final_20130517","a2b1909c-efdc-11e2-b45f-0026b9326338","active"
"nectar","structure","0","fna_gloss_final_20130517","f349e1ef-e049-4167-8a7f-263bba209c27","active"
"nectariferous","function","0","fna_gloss_final_20130517","3528fd87-9eeb-447a-8802-581fb6677c2e","active"
"nectary","structure","0","fna_gloss_final_20130517","fb238672-192a-42ef-abbb-47d7956b6b37","active"
"needle","structure","0","fna_gloss_final_20130517","0b9a2187-17e3-48d3-a8f1-afd7cc6a326e","active"
"needlelike","architecture","0","fna_gloss_final_20130517","a25388d0-efdc-11e2-b45f-0026b9326338","active"
"needlelike","shape","0","fna_gloss_final_20130517","31bc53a6-6f38-4324-b72b-f08c72304b12","active"
"needle_shaped","shape","0","fna_gloss_final_20130517","9890d025-37f2-43ad-b9c6-8104c158a97e","active"
"neotenous","maturation","0","fna_gloss_final_20130517","b0807ff7-7bea-4b71-b5df-da903a049634","active"
"nerve","structure","0","fna_gloss_final_20130517","68570d4e-1ba0-4dbb-8837-49ea28b17999","active"
"nerved","architecture","0","fna_gloss_final_20130517","c32794de-655a-41cb-98a6-23d27906fbd0","active"
"nerviform","architecture","0","fna_gloss_final_20130517","4fa6a443-4465-4286-a996-3142f40d14ee","active"
"net_like","architecture","0","fna_gloss_final_20130517","692ba3f1-35f7-47cc-bd6a-e85eca7a67cb","active"
"netted","architecture","0","fna_gloss_final_20130517","5ecfa606-c1a2-4d31-8d69-b4dd22d52389","active"
"netted","coloration","0","fna_gloss_final_20130517","fccefe3f-8664-4fd6-a828-807750a658f4","active"
"netted","relief","0","fna_gloss_final_20130517","b7747673-2f54-4e78-8ea5-827feb55f087","active"
"network","arrangement","0","fna_gloss_final_20130517","a253f6e4-efdc-11e2-b45f-0026b9326338","active"
"neuter","architecture","0","fna_gloss_final_20130517","90eab595-b3c1-4365-a183-de0c9ed03d0c","active"
"neutral","reproduction","0","fna_gloss_final_20130517","b74e1f38-3451-4c56-960d-e90a228133cd","active"
"new","life_cycle","0","fna_gloss_final_20130517","c98f7ba4-0d9a-4659-99d8-f6708d082429","active"
"newer","life_cycle","0","fna_gloss_final_20130517","a2544e6e-efdc-11e2-b45f-0026b9326338","active"
"night_blooming","duration","0","fna_gloss_final_20130517","54f8bd9b-9dab-4a95-8d3e-d0432775b755","active"
"nipplelike","architecture","0","fna_gloss_final_20130517","a2547f88-efdc-11e2-b45f-0026b9326338","active"
"nocturnal","duration","0","fna_gloss_final_20130517","080385a8-05dd-4383-a2e0-cbf5666ec534","active"
"nodal","position","0","fna_gloss_final_20130517","dea99484-01c2-4cee-bd30-e3a001d0cf1a","active"
"nodding","orientation","0","fna_gloss_final_20130517","23ae14a6-c3af-4f8a-b82a-4f1b270e0c77","active"
"node","structure","0","fna_gloss_final_20130517","0464578f-f6c5-4093-911a-c6784dafa420","active"
"nodiform","shape","0","fna_gloss_final_20130517","07fce17a-c8d6-4004-9315-84aff3b5507c","active"
"nodose","shape","0","fna_gloss_final_20130517","e312078a-a29b-4dfa-b8f6-5e2b69baf26d","active"
"nodule","structure","0","fna_gloss_final_20130517","b62e2f23-dffc-474a-a7bd-f919ea99b51c","active"
"nodulose","shape","0","fna_gloss_final_20130517","df20c79c-6775-4d9f-9905-8c81383f4e7a","active"
"nonaromatic","odor","0","fna_gloss_final_20130517","a2552870-efdc-11e2-b45f-0026b9326338","active"
"none","quantity","0","fna_gloss_final_20130517","a146cf7d-2f68-4520-9e6f-89918833c99e","active"
"nonglandular","architecture","0","fna_gloss_final_20130517","a2555f98-efdc-11e2-b45f-0026b9326338","active"
"non_porous","architecture","0","fna_gloss_final_20130517","19001d39-c317-498e-9e33-2f0fc539f62a","active"
"non_septate","architecture","0","fna_gloss_final_20130517","433b03c2-52dc-48c2-ae57-421401e8423b","active"
"nonspinose","architecture","0","fna_gloss_final_20130517","a255832e-efdc-11e2-b45f-0026b9326338","active"
"non_stomate_bearing","architecture","0","fna_gloss_final_20130517","c12e8844-6879-4dcb-9c19-11b77e5361ff","active"
"normal","variability","0","fna_gloss_final_20130517","a255a1ba-efdc-11e2-b45f-0026b9326338","active"
"notch","structure","0","fna_gloss_final_20130517","780b5694-42ea-4fbe-bf71-268e020604a5","active"
"notched","shape","0","fna_gloss_final_20130517","2c1c7655-9c7f-440b-b8e0-634488803a20","active"
"notorhizal","arrangement","0","fna_gloss_final_20130517","a255ca82-efdc-11e2-b45f-0026b9326338","active"
"nucelli","structure","0","fna_gloss_final_20130517","6ba590f7-80b0-4cf1-a378-a8e1286b7d18","active"
"nucellus","structure","0","fna_gloss_final_20130517","f915e383-e861-4dae-9cea-8e926e1fc64b","active"
"numerous","quantity","0","fna_gloss_final_20130517","d287b432-6cac-492d-9f42-0306cf344035","active"
"nut","structure","0","fna_gloss_final_20130517","134f4334-92d1-4d0b-b334-59b911bb09b5","active"
"nutant","orientation","0","fna_gloss_final_20130517","f7218d7c-eea2-4a18-a379-861cbb7cd681","active"
"nutlet","structure","0","fna_gloss_final_20130517","dbfe371e-f400-4cb5-bbc0-b457ab1e10a1","active"
"nutlike","architecture","0","fna_gloss_final_20130517","a25620cc-efdc-11e2-b45f-0026b9326338","active"
"nutlike","shape","0","fna_gloss_final_20130517","a2eecc28-efdc-11e2-b45f-0026b9326338","active"
"nutrition","character","0","fna_gloss_final_20130517","b254775a-66a5-45a8-87f4-04e1cae4e94b","active"
"obclavate","shape","0","fna_gloss_final_20130517","b1d30eda-f42d-434e-ad82-7f116e9c37c0","active"
"obcompressed","shape","0","fna_gloss_final_20130517","33539423-aa92-455f-aa8a-22b34caf1b84","active"
"obconic","shape","0","fna_gloss_final_20130517","b262b687-1c4a-45fb-83f7-a366c186c90f","active"
"obconical","shape","0","fna_gloss_final_20130517","6f63cd7b-d958-4b76-bc68-fba918ebb4f3","active"
"obcordate","shape","0","fna_gloss_final_20130517","963f6b0a-95c6-4432-994d-170998fa77c7","active"
"obcordiform","shape","0","fna_gloss_final_20130517","5669740a-20e9-460e-9936-9189ffd956ea","active"
"obcuneiform","shape","0","fna_gloss_final_20130517","a256a9c0-efdc-11e2-b45f-0026b9326338","active"
"obdeltate","shape","0","fna_gloss_final_20130517","24d98c89-fed2-4e82-bdd3-cde80f75a024","active"
"obdeltoid","shape","0","fna_gloss_final_20130517","940e2bbf-6a60-4fe5-a6cb-609d38feb847","active"
"obdiplostemonous","architecture","0","fna_gloss_final_20130517","7fb11d06-83f6-4c12-a5dd-3f3121dbf15e","active"
"oblacrimate","shape","0","fna_gloss_final_20130517","a88c7011-0c44-4ef2-9df5-290be6cd2078","active"
"oblanceloate","shape","0","fna_gloss_final_20130517","a25713b0-efdc-11e2-b45f-0026b9326338","active"
"oblanceolate","shape","0","fna_gloss_final_20130517","d83167dc-eec3-4d70-a9ac-a071312e2791","active"
"oblanceoloid","shape","0","fna_gloss_final_20130517","dcaf570c-dc14-48c8-bfb8-5c22f4d6d6db","active"
"oblanciform","shape","0","fna_gloss_final_20130517","850416f1-c9e5-4729-a4d4-195b922fc05d","active"
"oblate","shape","0","fna_gloss_final_20130517","c32e1fc6-8e80-4cdc-afb4-909623750982","active"
"oblique","orientation","0","fna_gloss_final_20130517","21a9c943-643d-4375-b83d-348f19727488","active"
"oblique","shape","0","fna_gloss_final_20130517","38049366-026d-40d0-98b7-82aee86a8b23","active"
"oblong","shape","0","fna_gloss_final_20130517","b161ce3f-3c1f-4ef5-98dc-74d2da6878f9","active"
"obovate","shape","0","fna_gloss_final_20130517","fa88b2e9-9742-4000-b514-27db49298b8a","active"
"obovoid","shape","0","fna_gloss_final_20130517","c53f897d-0ab3-4ad2-97c8-4bd9f6a74598","active"
"obpyramidal","shape","0","fna_gloss_final_20130517","16bc7416-4eea-47fc-a2b3-639406d31678","active"
"obpyriform","shape","0","fna_gloss_final_20130517","a257f1b8-efdc-11e2-b45f-0026b9326338","active"
"obscure","prominence","0","fna_gloss_final_20130517","1971033f-ba88-4adc-a3d9-e245456c3a22","active"
"obscured","prominence","0","fna_gloss_final_20130517","b5f12edf-3042-44a1-87e0-73e76676c40d","active"
"obsolete","prominence","0","fna_gloss_final_20130517","9276c2cb-9358-4f57-8046-85974d92dac8","active"
"obterete","shape","0","fna_gloss_final_20130517","6c8e9052-b704-4f59-89f7-efb8f26f715f","active"
"obtriangular","shape","0","fna_gloss_final_20130517","de15f574-d147-4f11-8fdf-ba8518279105","active"
"obtrullate","shape","0","fna_gloss_final_20130517","07f68760-b533-47ae-994b-e9f01125c1ce","active"
"obtrulliform","shape","0","fna_gloss_final_20130517","ed2eddfc-e36b-49ae-b167-2f452039e26f","active"
"obtrulloid","shape","0","fna_gloss_final_20130517","e6126508-8da0-40ca-9c0c-d5531d9479b6","active"
"obturbinate","shape","0","fna_gloss_final_20130517","aa37f6fe-1b78-4ab3-bb7f-b093461d88b1","active"
"obtuse","shape","0","fna_gloss_final_20130517","a0e2a732-01ad-44e9-be3c-53c3eb5d7add","active"
"obutse","shape","0","fna_gloss_final_20130517","a258d4a2-efdc-11e2-b45f-0026b9326338","active"
"obvious","prominence","0","fna_gloss_final_20130517","a258f4d2-efdc-11e2-b45f-0026b9326338","active"
"obvolute","architecture","0","fna_gloss_final_20130517","8de68108-d9ff-426f-85ef-38e0b644b32a","active"
"obvolute","arrangement","0","fna_gloss_final_20130517","e2d4d08a-1354-4ee1-bac9-797f1df3a3fb","active"
"ocellate","coloration","0","fna_gloss_final_20130517","990f97d8-127c-48e2-93cd-59549904101d","active"
"ochrea","structure","0","fna_gloss_final_20130517","60c126f5-52fd-40e5-8ccd-86bd14602e41","active"
"ochroleucous","coloration","0","fna_gloss_final_20130517","151ee118-edb4-4a3d-9062-fe1366aa5032","active"
"ocrea","structure","0","fna_gloss_final_20130517","6241a425-a109-4171-a931-f695b0465210","active"
"ocreae","structure","0","fna_gloss_final_20130517","c3b5e615-e9ef-4e31-bd8f-9705b121202f","active"
"odd_pinnate","architecture","0","fna_gloss_final_20130517","f36ce832-0b67-4fa5-81f8-171663792bea","active"
"odor","character","0","fna_gloss_final_20130517","fde85993-5770-4184-b05a-64ea90d66c8c","active"
"odorless","odor","0","fna_gloss_final_20130517","54f67028-3865-4749-9a8b-4010dcb5ce39","active"
"oil_secreting","function","0","fna_gloss_final_20130517","bc741ff2-2f9d-44e9-8be2-4813c44138c4","active"
"oily","coating","0","fna_gloss_final_20130517","90dcf12d-bd37-47c6-87a6-658f375719f5","active"
"old","life_cycle","0","fna_gloss_final_20130517","a2597e52-efdc-11e2-b45f-0026b9326338","active"
"older","life_cycle","0","fna_gloss_final_20130517","a2599bb2-efdc-11e2-b45f-0026b9326338","active"
"oldest","life_cycle","0","fna_gloss_final_20130517","a259ba48-efdc-11e2-b45f-0026b9326338","active"
"oleaginous","coating","0","fna_gloss_final_20130517","b6ae993a-9ce5-41b2-9372-fc95f89480ae","active"
"olivaceous","coloration","0","fna_gloss_final_20130517","c3c70174-2f93-40c0-a0f5-97a1dbe0c10f","active"
"olive","coloration","0","fna_gloss_final_20130517","0c28b1a9-eb0d-4e8c-9f27-60fb1d7af8c3","active"
"one_leafleted","architecture","0","fna_gloss_final_20130517","941e8397-35e3-4fe5-ae53-498a927290c7","active"
"one_lipped","architecture","0","fna_gloss_final_20130517","74462046-2c51-4bed-904d-cb390c1f3003","active"
"one_sided","architecture","0","fna_gloss_final_20130517","7cefb9d7-7474-4876-8808-cf15d2f6c01a","active"
"one_sided","orientation","0","fna_gloss_final_20130517","916dad36-96f7-448c-9c8d-99cc347accff","active"
"one_sided","position","0","fna_gloss_final_20130517","bfd9c4fa-eb9b-4eac-a939-7b4c51583989","active"
"one_veined","architecture","0","fna_gloss_final_20130517","e1ecf0a5-e36f-41e8-a0a6-1558c2d7d336","active"
"ontogeny","character","0","fna_gloss_final_20130517","3a9c90fd-a7d3-4601-8fa0-2f0176891687","active"
"opaque","coloration","0","fna_gloss_final_20130517","dad44a47-6893-4beb-a686-1f2c00e08c38","active"
"open","architecture","0","fna_gloss_final_20130517","9b9f137e-11f4-4c31-83bc-59f35362a251","active"
"opercula","structure","0","fna_gloss_final_20130517","1020bdb1-00b7-444e-b8d0-ee3bc404f817","active"
"operculate","architecture","0","fna_gloss_final_20130517","fc589546-929d-43fa-9fb0-5f5a73bc1a86","active"
"operculum","structure","0","fna_gloss_final_20130517","7c4eb241-4823-4131-bb31-41a7fa4e1779","active"
"opposite","arrangement","0","fna_gloss_final_20130517","cffe7b32-6241-446b-ba3c-489ded33be5f","active"
"orange","coloration","0","fna_gloss_final_20130517","7e0799f8-232d-4007-8e48-d9d65a02c2fe","active"
"orangish","coloration","0","fna_gloss_final_20130517","a25ad73e-efdc-11e2-b45f-0026b9326338","active"
"orbicular","shape","0","fna_gloss_final_20130517","c34634e9-ff69-4b88-b256-282c4bcff399","active"
"orbiculate","shape","0","fna_gloss_final_20130517","caa31494-e0ec-4560-b77f-5069cb05455e","active"
"orientation","character","0","fna_gloss_final_20130517","28c1fb38-d8cd-4b8a-bd46-e7336210b6c0","active"
"origin","character","0","fna_gloss_final_20130517","a2e8a0e6-efdc-11e2-b45f-0026b9326338","active"
"orthotropous","orientation","0","fna_gloss_final_20130517","d1722a5a-b207-4991-8160-92af8a35f794","active"
"osseous","internal texture","0","fna_gloss_final_20130517","a2eb462a-efdc-11e2-b45f-0026b9326338","obsolete"
"osseous","texture","0","fna_gloss_final_20130517","08fb43a3-0091-4e8c-9a5f-a22c96ca5af4","active"
"ostiole","structure","0","fna_gloss_final_20130517","0e36ab35-5d34-403b-91a7-0763f41c2a67","active"
"outer","position","0","fna_gloss_final_20130517","73a74cb6-6258-4523-907b-b93c8de35428","active"
"outermost","position","0","fna_gloss_final_20130517","008c8777-6459-4679-8f41-10f85d7d1e1a","active"
"oval","shape","0","fna_gloss_final_20130517","40efe1b3-d617-4db4-b937-027539513aeb","active"
"ovary","structure","0","fna_gloss_final_20130517","a4f39120-95ca-4bad-ab0e-1d6ffa8c042e","active"
"ovate","shape","0","fna_gloss_final_20130517","943992c4-a7bc-46e7-a4a2-85c7c744b14b","active"
"ovate_cordate","shape","0","fna_gloss_final_20130517","a25b74aa-efdc-11e2-b45f-0026b9326338","active"
"ovate_lanceolate","shape","0","fna_gloss_final_20130517","a25b9f52-efdc-11e2-b45f-0026b9326338","active"
"ovate_rhombic","shape","0","fna_gloss_final_20130517","a25bc72a-efdc-11e2-b45f-0026b9326338","active"
"overlapping","arrangement","0","fna_gloss_final_20130517","f8d176ba-1799-4d5e-b3bc-ee3fc5e06e00","active"
"overwintering","duration","0","fna_gloss_final_20130517","a2e9c57a-efdc-11e2-b45f-0026b9326338","active"
